"HolderAddress","Balance","PendingBalanceUpdate"
"0x0000000000000000000000000000000000000000","1E-15","No"
"0x1831f128d0efc1cda0fa104b08ad14a3fcb42af4","6643.99484163457","No"
"0x663a5c229c09b049e36dcc11a9b0d4a8eb9db214","311496.227906535","No"
"0x92ba54e21704b76881f656bdf19dc88ebfc442ee","21005.2521931293","No"
"0x9df53ded25dbf14de92ca6f25b5776d29aa471c2","8706.76928366509","No"
"0xa7577f841d95b1331954c936d71fe45ba2f62fe5","3146.42654451045","No"
